mode,query,query_type,difficulty,latency,num_results,ndcg@5,ndcg@10,mrr,result_0_id,result_1_id,result_2_id,result_3_id,result_4_id,result_0_score,result_1_score,result_2_score,result_3_score,result_4_score
Pure_BM25,how to share printer on network,semantic,medium,0.00685572624206543,50,0.6569343065693432,0.5121257282211082,1.0,entry_77_7ea2dbe4,78,entry_23_e2d47abd,24,entry_242_6cb06162,,,,,
Pure_BM25,paper handling tips,keyword,easy,0.009246826171875,50,0.7445255474452555,0.6373120173418236,1.0,entry_73_0cd30573,74,entry_190_ac158dce,191,entry_50_6b66c33e,,,,,
Pure_BM25,troubleshoot connection issues,semantic,hard,0.0057637691497802734,50,0.6569343065693432,0.5121257282211082,1.0,entry_241_9d1752c0,242,entry_255_84a897ab,256,entry_216_67728a12,,,,,
Pure_BM25,how to save scan to computer,semantic,medium,0.008263826370239258,50,0.0,0.0,0.0,entry_79_2afb7d72,80,entry_78_95d6a64f,79,a743f7fb-3f10-41f7-918c-bd143c6b43c2,,,,,
Pure_BM25,printing preferences,keyword,easy,0.004244804382324219,50,0.0,0.0,0.0,entry_90_de82e210,91,entry_216_67728a12,217,entry_218_5d3c67e4,,,,,
Pure_BM25,scan to cloud storage,semantic,hard,0.007729530334472656,50,0.0,0.0,0.0,entry_77_7ea2dbe4,78,eab9d585-f04a-4549-ae30-c149c899f3f4,1720,entry_81_9d19d69d,,,,,
Pure_BM25,how to check printer status,keyword,easy,0.0058634281158447266,50,0.6569343065693432,0.5121257282211082,1.0,entry_215_df8393e6,216,entry_25_9ef0f4dc,26,entry_53_9c0b6bdd,,,,,
Pure_BM25,network printer setup,semantic,medium,0.010194063186645508,50,0.0,0.0,0.0,entry_30_cb4e6ca1,31,entry_245_8e4884b7,246,entry_20_645335ce,,,,,
Pure_BM25,color calibration,semantic,hard,0.0047779083251953125,50,0.0,0.0,0.0,entry_298_2d1e9f14,299,8d1a42bb-e8e5-4ead-997d-25a7bc24f81f,777,72c0a86f-ada9-417d-b980-858030e43619,,,,,
Pure_BM25,how to load paper,keyword,easy,0.005471229553222656,50,1.0,0.9279230456577701,1.0,entry_37_51f9e8f1,38,entry_39_83ed6acb,40,entry_43_7facf39f,,,,,
Pure_BM25,print job queue management,semantic,medium,0.010635852813720703,50,0.0,0.0,0.0,entry_118_04a096c2,119,entry_98_93cf60da,99,entry_281_f17f67c0,,,,,
Pure_BM25,advanced network settings,semantic,hard,0.007447004318237305,50,0.0,0.0,0.0,entry_80_8dcaba9f,81,entry_57_c6d92592,58,entry_265_a0f9388a,,,,,
Pure_BM25,how to clean scanner glass,keyword,easy,0.006936073303222656,50,0.6569343065693432,0.5121257282211082,1.0,entry_259_5732b05a,260,entry_260_5458b26e,261,entry_46_ae909277,,,,,
